Date,Adj Close,Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatilitas
2018-02-27,2371.7783203125,3427.213623046875,3445.39501953125,3390.8505859375,3399.941162109375,84161903,0.008021481096180949,2374.2947265625,2374.2946044921873,0.011916200239507253
2018-02-28,2378.069580078125,3436.30419921875,3445.39501953125,3399.941162109375,3436.30419921875,138929979,0.0026525496551448313,2371.778271484375,2376.8110961914062,0.011834429853810743
2018-03-01,2384.360595703125,3445.39501953125,3472.667236328125,3436.30419921875,3454.48583984375,118792591,0.002645429586124015,2374.2947265625,2379.642138671875,0.01183583990951851
2018-03-02,2384.360595703125,3445.39501953125,3445.39501953125,3399.941162109375,3445.39501953125,68018134,0.0,2374.2947265625,2381.21494140625,0.011622063934564737
2018-03-05,2371.7783203125,3427.213623046875,3454.48583984375,3427.213623046875,3454.48583984375,60785289,-0.00527700189866398,2378.069482421875,2380.9003784179686,0.011448618684654839
2018-03-06,2346.61328125,3390.8505859375,3463.576416015625,3363.578369140625,3436.30419921875,100183130,-0.010610198620579436,2373.036474609375,2382.473181152344,0.009980809113507688
2018-03-07,2302.574951171875,3327.21533203125,3390.8505859375,3318.12451171875,3381.759765625,155776220,-0.018766760773921143,2357.937548828125,2381.21494140625,0.01081186888305332
2018-03-08,2371.7783203125,3427.213623046875,3427.213623046875,3354.487548828125,3390.8505859375,143707692,0.03005477372426224,2355.42109375,2382.787744140625,0.012750195063465863
2018-03-09,2321.448486328125,3354.487548828125,3409.031982421875,3345.396728515625,3381.759765625,109099004,-0.021220294305474452,2342.838671875,2382.1586059570313,0.013654145907349773
2018-03-12,2365.487060546875,3418.122802734375,3418.122802734375,3363.578369140625,3363.578369140625,158650900,0.018970299999379492,2341.580419921875,2380.9003662109376,0.013199562171245736
2018-03-13,2365.487060546875,3418.122802734375,3427.213623046875,3381.759765625,3418.122802734375,140515107,0.0,2345.35517578125,2377.1256713867188,0.012196141980826782
2018-03-14,2359.195556640625,3409.031982421875,3409.031982421875,3363.578369140625,3409.031982421875,64433502,-0.0026597075972993878,2356.679296875,2373.66552734375,0.012169514280163248
2018-03-15,2289.992431640625,3309.03369140625,3381.759765625,3309.03369140625,3363.578369140625,165019570,-0.029333356789863485,2340.322119140625,2367.3743286132812,0.013672654405751132
2018-03-16,2315.1572265625,3345.396728515625,3345.396728515625,3227.217041015625,3309.03369140625,249097762,0.01098902973397431,2339.0638671875,2362.3413696289062,0.01399879159139097
2018-03-19,2321.448486328125,3354.487548828125,3381.759765625,3336.305908203125,3354.487548828125,99120072,0.002717422252555224,2330.25615234375,2356.9938720703126,0.013941948600630949
2018-03-20,2352.904541015625,3399.941162109375,3399.941162109375,3327.21533203125,3381.759765625,115814840,0.013550184237451912,2327.7396484375,2355.1065063476562,0.013989420388975094
2018-03-21,2396.942626953125,3463.576416015625,3472.667236328125,3399.941162109375,3409.031982421875,147523988,0.01871647794027842,2335.2890625,2355.421044921875,0.0146493378733087
2018-03-22,2308.8662109375,3336.305908203125,3454.48583984375,3327.21533203125,3454.48583984375,159015446,-0.03674531673191672,2339.063818359375,2352.275439453125,0.016760228615883714
2018-03-23,2264.827880859375,3272.670654296875,3272.670654296875,3136.3095703125,3236.3076171875,216369227,-0.019073573804106903,2328.99794921875,2346.2988037109376,0.01714364797924218
2018-03-26,2264.827880859375,3272.670654296875,3281.761474609375,3218.126220703125,3254.4892578125,98906118,0.0,2317.673828125,2341.894970703125,0.016960488554671374
2018-03-27,2264.827880859375,3272.670654296875,3336.305908203125,3245.3984375,3327.21533203125,112691006,0.0,2300.05849609375,2336.5474487304687,0.016810981805353183
2018-03-28,2233.372314453125,3227.217041015625,3318.12451171875,3181.76318359375,3309.03369140625,108206998,-0.013888722702545708,2267.34443359375,2329.3125854492187,0.016967430623769274
2018-03-29,2264.827880859375,3272.670654296875,3272.670654296875,3199.94482421875,3263.580078125,143949036,0.014084336141666709,2258.536767578125,2323.3359497070314,0.017355968194247572
2018-03-30,2264.827880859375,3272.670654296875,3272.670654296875,3272.670654296875,3272.670654296875,0,0.0,2258.536767578125,2317.3593139648438,0.017355968194247572
2018-04-02,2334.036376953125,3272.670654296875,3272.670654296875,3172.67236328125,3181.76318359375,76216686,0.030557949537202367,2272.378466796875,2315.472216796875,0.018832879512262427
2018-04-03,2334.036376953125,3272.670654296875,3272.670654296875,3209.035400390625,3209.035400390625,50078034,0.0,2286.220166015625,2314.843371582031,0.018685900042155795
2018-04-04,2262.718505859375,3172.67236328125,3272.670654296875,3145.400146484375,3272.670654296875,97768588,-0.030555595361735133,2292.089404296875,2312.850549316406,0.01947493008474287
2018-04-05,2249.751953125,3154.490966796875,3218.126220703125,3154.490966796875,3190.85400390625,88018240,-0.0057305195943718745,2289.07421875,2306.749230957031,0.018096513676133373
2018-04-06,2256.2353515625,3163.581787109375,3172.67236328125,3136.3095703125,3154.490966796875,74313983,0.002881828118203922,2287.355712890625,2303.48857421875,0.017578019826721164
2018-04-09,2288.65234375,3209.035400390625,3209.035400390625,3163.581787109375,3209.035400390625,53455753,0.014367735247588609,2278.27890625,2299.646838378906,0.017327349520526614
2018-04-10,2321.069580078125,3254.4892578125,3299.943115234375,3209.035400390625,3218.126220703125,94237087,0.01416433405302997,2275.685546875,2297.4259643554688,0.01767806594161184
2018-04-11,2366.453369140625,3318.12451171875,3336.305908203125,3299.943115234375,3318.12451171875,96474306,0.019552963621612962,2296.43251953125,2297.788854980469,0.01824365261894836
2018-04-12,2327.552978515625,3263.580078125,3336.305908203125,3245.3984375,3336.305908203125,68189737,-0.016438266281632474,2311.992724609375,2299.666882324219,0.017346585983875503
2018-04-13,2301.619873046875,3227.217041015625,3318.12451171875,3227.217041015625,3309.03369140625,64579915,-0.011141789556725179,2321.06962890625,2298.9900146484374,0.01737882863694669
2018-04-16,2301.619873046875,3227.217041015625,3227.217041015625,3227.217041015625,3227.217041015625,0,0.0,2323.663134765625,2297.998583984375,0.017365856497734363
2018-04-17,2301.619873046875,3227.217041015625,3227.217041015625,3227.217041015625,3227.217041015625,0,0.0,2319.773193359375,2295.4343505859374,0.01705930481908472
2018-04-18,2372.93701171875,3327.21533203125,3327.21533203125,3290.852294921875,3309.03369140625,74694590,0.03098562864660437,2321.069921875,2294.2340698242188,0.017998932171980203
2018-04-19,2372.93701171875,3327.21533203125,3327.21533203125,3327.21533203125,3327.21533203125,0,0.0,2330.146728515625,2297.437609863281,0.01583331763432455
2018-04-20,2372.93701171875,3327.21533203125,3327.21533203125,3327.21533203125,3327.21533203125,0,0.0,2344.41015625,2302.84306640625,0.015086450409068074
2018-04-23,2321.069580078125,3254.4892578125,3309.03369140625,3254.4892578125,3299.943115234375,96494986,-0.021857904944158957,2348.30009765625,2305.6551513671875,0.016034587764248005
2018-04-24,2262.718505859375,3172.67236328125,3254.4892578125,3163.581787109375,3245.3984375,111607927,-0.025139735025429988,2340.51982421875,2305.5496826171875,0.017096152274006716
2018-04-25,2262.718505859375,3172.67236328125,3172.67236328125,3172.67236328125,3172.67236328125,0,0.0,2318.476123046875,2307.0169921875,0.016777475409218666
2018-04-26,2262.718505859375,3172.67236328125,3172.67236328125,3172.67236328125,3172.67236328125,0,0.0,2296.432421875,2306.9115234375,0.016482940159260186
2018-04-27,2262.718505859375,3172.67236328125,3172.67236328125,3172.67236328125,3172.67236328125,0,0.0,2274.388720703125,2306.8060546875,0.016482940159260186
2018-04-30,2087.666015625,2927.22216796875,2981.7666015625,2872.677734375,2899.949951171875,143226213,-0.0773637948251501,2227.7080078125,2294.4875366210936,0.022535169047133024
2018-05-01,2087.666015625,2927.22216796875,2927.22216796875,2927.22216796875,2927.22216796875,0,0.0,2192.697509765625,2282.1690185546877,0.022535169047133024
2018-05-02,2094.149658203125,2936.31298828125,2945.403564453125,2899.949951171875,2936.31298828125,130874320,0.0031056895737147094,2158.983740234375,2273.740576171875,0.02179561221669503
2018-05-03,2042.281982421875,2863.5869140625,2909.040771484375,2854.49609375,2909.040771484375,159331482,-0.024767893535247554,2114.896435546875,2263.367077636719,0.02230196648845912
2018-05-04,1964.4805908203125,2754.497802734375,2881.768310546875,2736.31640625,2863.5869140625,200761167,-0.03809532291388107,2055.2488525390627,2248.7793395996096,0.02343367830427005
2018-05-07,1977.447509765625,2772.679443359375,2818.133056640625,2718.134765625,2799.95166015625,202507337,0.006600685700792752,2033.2051513671875,2233.219097900391,0.02312974398559671
2018-05-08,1990.4141845703125,2790.86083984375,2809.04248046875,2745.4072265625,2809.04248046875,121509198,0.006557278886368145,2013.75478515625,2216.686328125,0.022823571268237378
2018-05-09,2081.182861328125,2918.13134765625,2936.31298828125,2790.86083984375,2836.314697265625,203973553,0.04560290891285401,2011.16142578125,2202.422802734375,0.025074956300565717
2018-05-10,2081.182861328125,2918.13134765625,2918.13134765625,2918.13134765625,2918.13134765625,0,0.0,2018.9416015625,2190.104296875,0.02498742483719039
2018-05-11,2048.76513671875,2872.677734375,2999.9482421875,2872.677734375,2963.585205078125,177597297,-0.015576586378713175,2035.7985107421875,2177.461560058594,0.025061787196095905
2018-05-14,2068.215576171875,2899.949951171875,2899.949951171875,2818.133056640625,2863.5869140625,105848998,0.009493738010534658,2053.9521240234376,2165.7913452148437,0.02526051383375163
2018-05-15,1990.4141845703125,2790.86083984375,2927.22216796875,2781.77001953125,2927.22216796875,118834392,-0.03761764126424749,2053.9521240234376,2150.231060791016,0.02624802853528475
2018-05-16,1990.4141845703125,2790.86083984375,2790.86083984375,2681.77197265625,2736.31640625,328823179,0.0,2035.798388671875,2131.1049194335938,0.02476657199912392
2018-05-17,1938.5467529296875,2718.134765625,2818.133056640625,2718.134765625,2790.86083984375,190119473,-0.02605861234445639,2007.2711669921875,2109.3854064941406,0.024982977575661917
2018-05-18,1906.1297607421875,2672.68115234375,2763.588623046875,2654.49951171875,2727.2255859375,236572616,-0.016722316414865324,1978.744091796875,2086.0450439453125,0.024919034297603487
2018-05-21,1789.4281005859375,2509.047607421875,2654.49951171875,2499.956787109375,2636.318115234375,569723380,-0.06122440484367131,1922.9865966796874,2059.462969970703,0.02729704323586837
2018-05-22,1763.4942626953125,2472.6845703125,2581.773681640625,2472.6845703125,2518.138427734375,365772377,-0.014492807999456958,1877.6026123046875,2034.5017578125,0.027142186405677175
2018-05-23,1867.228759765625,2618.136474609375,2654.49951171875,2518.138427734375,2527.22900390625,450918248,0.058823268816177166,1852.96552734375,2014.7272705078126,0.03137169577553312
2018-05-24,1983.9307861328125,2781.77001953125,2790.86083984375,2654.49951171875,2663.59033203125,277046605,0.06250012257835835,1862.042333984375,2000.7878845214843,0.03520338330112441
2018-05-25,2022.83154296875,2836.314697265625,2845.405517578125,2745.4072265625,2809.04248046875,211478322,0.019607920350772412,1885.3826904296875,1988.7935363769532,0.035648377184542994
2018-05-28,2107.1162109375,2954.494384765625,2990.857421875,2836.314697265625,2845.405517578125,204653144,0.041666676724376295,1948.9203125,1989.766046142578,0.0327460288314205
2018-05-29,2107.1162109375,2954.494384765625,2954.494384765625,2954.494384765625,2954.494384765625,0,0.0,2017.6447021484375,1990.7385559082031,0.0327460288314205
2018-05-30,2035.79833984375,2854.49609375,2981.7666015625,2854.49609375,2954.494384765625,336856508,-0.03384619734002192,2051.3586181640626,1987.8209899902345,0.0336491886205039
2018-05-31,1996.89794921875,2799.95166015625,2899.949951171875,2790.86083984375,2881.768310546875,343554524,-0.019108174844069126,2053.95205078125,1985.5517883300781,0.03346097060315313
2018-06-01,1996.89794921875,2799.95166015625,2799.95166015625,2799.95166015625,2799.95166015625,0,0.0,2048.76533203125,1987.17265625,0.03227722963842981
2018-06-04,2029.315185546875,2845.405517578125,2881.768310546875,2818.133056640625,2863.5869140625,233134066,0.016233797195699395,2033.205126953125,1989.7660400390625,0.03243183490565013
2018-06-05,2016.34814453125,2827.223876953125,2872.677734375,2809.04248046875,2863.5869140625,149580143,-0.006389860534222858,2015.051513671875,1991.0627380371093,0.032460913010541666
2018-06-06,2042.281982421875,2863.5869140625,2872.677734375,2809.04248046875,2836.314697265625,109462340,0.012861785778890855,2016.3482421875,1989.117694091797,0.030888303181753982
2018-06-07,2120.083251953125,2972.676025390625,2972.676025390625,2872.677734375,2890.859130859375,202124311,0.03809526314235412,2040.985302734375,1991.0627136230469,0.03207217678816211
2018-06-08,2035.79833984375,2854.49609375,2954.494384765625,2827.223876953125,2918.13134765625,289274526,-0.039755472824818394,2048.765380859375,1990.414373779297,0.033182746162778665
2018-06-11,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2050.06201171875,1988.7935119628905,0.03311067706937436
2018-06-12,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2053.95205078125,1991.0627197265626,0.03192474233876505
2018-06-13,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2052.655322265625,1993.3319274902344,0.03192474233876505
2018-06-14,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2035.79833984375,1998.1945068359375,0.03126096035757403
2018-06-15,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2035.79833984375,2004.6779357910157,0.030930040518989593
2018-06-18,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2035.79833984375,2016.9964477539063,0.02693248917766896
2018-06-19,2035.79833984375,2854.49609375,2854.49609375,2854.49609375,2854.49609375,0,0.0,2035.79833984375,2030.6116516113282,0.026520984960069986
2018-06-20,1919.0968017578125,2690.862548828125,2754.497802734375,2681.77197265625,2745.4072265625,391042344,-0.05732470441787196,2012.4580322265624,2033.2050537109376,0.02740105752140043
2018-06-21,1886.6795654296875,2645.408935546875,2718.134765625,2645.408935546875,2681.77197265625,149165766,-0.016891923481104354,1982.63427734375,2028.3424926757812,0.02362390328675169
2018-06-22,1932.0633544921875,2709.044189453125,2709.044189453125,2609.0458984375,2636.318115234375,232759070,0.02405484741239783,1961.8872802734375,2023.8040832519532,0.023860128129569683
2018-06-25,1873.71240234375,2627.227294921875,2727.2255859375,2609.0458984375,2709.044189453125,157345947,-0.030201365815860748,1929.4700927734375,2012.1338928222656,0.022294904975269834
2018-06-26,1828.328369140625,2563.592041015625,2645.408935546875,2554.501220703125,2554.501220703125,204397610,-0.024221451032909846,1887.9760986328124,1998.1945007324218,0.02262927614256217
2018-06-27,1841.29541015625,2581.773681640625,2618.136474609375,2572.682861328125,2618.136474609375,146981678,0.007092293285215545,1872.4158203125,1988.4693542480468,0.02189607005705332
2018-06-28,1782.9444580078125,2499.956787109375,2590.8642578125,2490.865966796875,2563.592041015625,217214701,-0.03169016325494778,1851.668798828125,1977.7716796875,0.022501837851146646
2018-06-29,1841.29541015625,2581.773681640625,2636.318115234375,2527.22900390625,2545.41064453125,238570030,0.03272729662798146,1833.5152099609375,1969.991552734375,0.024052296742334434
2018-07-02,1847.7789306640625,2590.8642578125,2645.408935546875,2563.592041015625,2627.227294921875,166470935,0.0035211734478077794,1828.328515625,1960.9147399902345,0.02366060803948778
2018-07-03,1834.8118896484375,2572.682861328125,2599.955078125,2518.138427734375,2590.8642578125,97720407,-0.007017636580023634,1829.6252197265626,1951.8379272460938,0.02366379443902735
2018-07-04,1899.646240234375,2663.59033203125,2681.77197265625,2536.31982421875,2572.682861328125,141800039,0.035335693512625,1841.2953857421876,1944.7061401367187,0.025023058960206523
2018-07-05,1886.6795654296875,2645.408935546875,2654.49951171875,2599.955078125,2627.227294921875,69844936,-0.006825836584756773,1862.0424072265625,1933.035955810547,0.023048740200395424
2018-07-06,1841.29541015625,2581.773681640625,2645.408935546875,2581.773681640625,2645.408935546875,84006801,-0.02405504151580784,1862.0424072265625,1923.310809326172,0.0220693294861485
2018-07-09,1951.5140380859375,2736.31640625,2754.497802734375,2599.955078125,2599.955078125,140680769,0.05985928565386178,1882.7894287109375,1919.0965942382813,0.026387462417220443
2018-07-10,1977.447509765625,2772.679443359375,2799.95166015625,2709.044189453125,2763.588623046875,144808151,0.013288898349469891,1911.316552734375,1916.179052734375,0.0266011364191011
2018-07-11,1938.5467529296875,2718.134765625,2727.2255859375,2681.77197265625,2727.2255859375,146347957,-0.019672207046622536,1919.0966552734376,1911.316473388672,0.026919441188621305
2018-07-12,1925.580322265625,2699.953369140625,2727.2255859375,2681.77197265625,2690.862548828125,100852711,-0.006688737655909827,1926.876806640625,1905.8055725097656,0.02693351031185349
2018-07-13,1925.580322265625,2699.953369140625,2754.497802734375,2690.862548828125,2690.862548828125,112109646,0.0,1943.7337890625,1900.2946716308593,0.02693351031185349
2018-07-16,1925.580322265625,2699.953369140625,2736.31640625,2627.227294921875,2727.2255859375,95277155,0.0,1938.5470458984375,1894.7837707519532,0.02693351031185349
2018-07-17,1860.7454833984375,2609.0458984375,2672.68115234375,2599.955078125,2663.59033203125,150798524,-0.033670285325155036,1915.206640625,1886.0311279296875,0.027811264985910925
2018-07-18,1847.7789306640625,2590.8642578125,2636.318115234375,2590.8642578125,2609.0458984375,125471907,-0.006968471964630574,1897.053076171875,1882.465234375,0.02486420705819583
2018-07-19,1873.71240234375,2627.227294921875,2690.862548828125,2609.0458984375,2636.318115234375,156549643,0.014034942843713205,1886.6794921875,1881.816876220703,0.024824865619222994
2018-07-20,1932.0633544921875,2709.044189453125,2709.044189453125,2609.0458984375,2627.227294921875,79807478,0.03114189353470076,1887.9760986328124,1881.816876220703,0.025234325961468428
2018-07-23,1970.964111328125,2763.588623046875,2772.679443359375,2718.134765625,2727.2255859375,97874520,0.02013430705856023,1897.0528564453125,1886.679461669922,0.0245325608264883
2018-07-24,1951.5140380859375,2736.31640625,2790.86083984375,2736.31640625,2781.77001953125,80259146,-0.009868304110865367,1915.2065673828124,1892.8387451171875,0.023901819903797646
2018-07-25,1938.5467529296875,2718.134765625,2745.4072265625,2681.77197265625,2709.044189453125,79152417,-0.0066447306569049625,1933.3601318359374,1897.7013122558594,0.023991392622033567
2018-07-26,1970.964111328125,2763.588623046875,2790.86083984375,2754.497802734375,2772.679443359375,93167319,0.016722505324901604,1952.8104736328125,1907.102294921875,0.022732617541223733
2018-07-27,2003.381591796875,2809.04248046875,2809.04248046875,2745.4072265625,2781.77001953125,60176759,0.01644752447922837,1967.07412109375,1915.2066040039062,0.021976512339182946
2018-07-30,1996.89794921875,2799.95166015625,2827.223876953125,2790.86083984375,2818.133056640625,73543200,-0.003236349282968898,1972.260888671875,1922.6625549316407,0.022043449320746013
2018-07-31,1990.4141845703125,2790.86083984375,2799.95166015625,2727.2255859375,2799.95166015625,118206281,-0.003246918377062813,1980.04091796875,1930.4426696777343,0.02195917773653882
2018-08-01,2068.215576171875,2899.949951171875,2909.040771484375,2772.679443359375,2790.86083984375,161810924,0.0390880411748864,2005.9746826171875,1938.8711364746093,0.022252333642224502
2018-08-02,2107.1162109375,2954.494384765625,2963.585205078125,2899.949951171875,2909.040771484375,174250489,0.01880879112110123,2033.2051025390624,1949.89296875,0.022304330181014752
2018-08-03,2158.983642578125,3027.220458984375,3045.40185546875,2936.31298828125,2972.676025390625,110650581,0.024615363581464766,2064.3255126953127,1965.7773803710938,0.021519866262503837
2018-08-06,2210.851318359375,3099.946533203125,3109.037109375,3036.311279296875,3045.40185546875,157644712,0.024024117069878725,2107.1161865234376,1978.7442443847656,0.018233893733191786
2018-08-07,2171.9501953125,3045.40185546875,3090.855712890625,3027.220458984375,3045.40185546875,98346098,-0.017595540108840346,2143.423388671875,1988.4693786621094,0.01891618343899895
2018-08-08,2158.983642578125,3027.220458984375,3090.855712890625,3009.038818359375,3090.855712890625,99782943,-0.00597000463563091,2161.577001953125,1999.4912231445312,0.018215639076741355
2018-08-09,2158.983642578125,3027.220458984375,3045.40185546875,2999.9482421875,3027.220458984375,76621053,0.0,2171.95048828125,2011.1613891601562,0.018039538097014935
2018-08-10,2197.884033203125,3081.764892578125,3154.490966796875,3045.40185546875,3045.40185546875,127559853,0.01801791818049514,2179.73056640625,2024.7765747070312,0.018179232474067743
2018-08-13,2035.79833984375,2854.49609375,3018.129638671875,2845.405517578125,2999.9482421875,197264867,-0.07374624452917866,2144.719970703125,2030.2874755859375,0.025595557965333037
2018-08-14,2029.315185546875,2845.405517578125,2863.5869140625,2763.588623046875,2809.04248046875,170317811,-0.0031845758835683524,2116.19296875,2038.7159606933594,0.024157620878155876
2018-08-15,2081.182861328125,2918.13134765625,2927.22216796875,2745.4072265625,2863.5869140625,152206658,0.02555920152308544,2100.6328125,2050.3861572265623,0.024429178456650356
2018-08-16,1977.447509765625,2772.679443359375,2890.859130859375,2772.679443359375,2890.859130859375,180034939,-0.0498444194837836,2064.3255859375,2055.5729125976563,0.02735873913323695
2018-08-17,1977.447509765625,2772.679443359375,2772.679443359375,2772.679443359375,2772.679443359375,0,0.0,2020.23828125,2057.842120361328,0.0265507080062047
2018-08-20,2061.73193359375,2890.859130859375,2899.949951171875,2799.95166015625,2799.95166015625,111516626,0.04262283747704365,2025.425,2062.380511474609,0.02782676110340565
2018-08-21,2042.281982421875,2863.5869140625,2890.859130859375,2836.314697265625,2845.405517578125,65465430,-0.009433792461065682,2028.018359375,2066.918908691406,0.027816658599544304
2018-08-22,2042.281982421875,2863.5869140625,2863.5869140625,2863.5869140625,2863.5869140625,0,0.0,2020.23818359375,2072.1056701660154,0.027739373311072957
2018-08-23,2120.083251953125,2972.676025390625,2972.676025390625,2845.405517578125,2890.859130859375,171421680,0.03809526314235412,2048.76533203125,2079.561627197266,0.028691889330926555
2018-08-24,2120.083251953125,2972.676025390625,2990.857421875,2936.31298828125,2972.676025390625,106494709,0.0,2077.29248046875,2085.3967102050783,0.028553254472089253
2018-08-27,2191.401123046875,3072.67431640625,3072.67431640625,2990.857421875,3018.129638671875,123606274,0.03363918422922696,2103.226318359375,2095.1218688964846,0.029294772361820532
2018-08-28,2158.983642578125,3027.220458984375,3072.67431640625,2999.9482421875,3027.220458984375,109603913,-0.014793038174443107,2126.566650390625,2103.550341796875,0.029579732045093517
2018-08-29,2133.0498046875,2990.857421875,2999.9482421875,2954.494384765625,2963.585205078125,87007762,-0.012012058534939363,2144.72021484375,2106.7920532226562,0.02862600008453166
2018-08-30,2068.215576171875,2899.949951171875,3009.038818359375,2899.949951171875,2990.857421875,91898887,-0.030395084246578774,2134.3466796875,2104.847021484375,0.029208393711818298
2018-08-31,2061.73193359375,2890.859130859375,2890.859130859375,2827.223876953125,2890.859130859375,156934320,-0.003134896890258254,2122.676416015625,2099.9844360351562,0.028604397816672823
2018-09-03,2055.24853515625,2881.768310546875,2927.22216796875,2872.677734375,2890.859130859375,70837593,-0.0031446369587917467,2095.4458984375,2092.204296875,0.027945615906756656
2018-09-04,2016.34814453125,2827.223876953125,2909.040771484375,2809.04248046875,2909.040771484375,83758086,-0.018927341369953887,2066.918798828125,2084.4241943359375,0.027983119670896842
2018-09-05,1899.646240234375,2663.59033203125,2790.86083984375,2636.318115234375,2790.86083984375,233835878,-0.05787785438412241,2020.2380859375,2071.45732421875,0.030531738438504125
2018-09-06,1919.0968017578125,2690.862548828125,2718.134765625,2645.408935546875,2645.408935546875,226602703,0.010239044044873191,1990.4143310546874,2059.4629821777344,0.030721622545553672
2018-09-07,1964.4805908203125,2754.497802734375,2754.497802734375,2690.862548828125,2709.044189453125,155714509,0.02364851477055785,1970.9640625,2047.7928100585937,0.030972446447387312
2018-09-10,1925.580322265625,2699.953369140625,2754.497802734375,2690.862548828125,2754.497802734375,95204004,-0.019801808547491806,1945.030419921875,2042.2819091796875,0.02674304054291306
2018-09-11,1925.580322265625,2699.953369140625,2699.953369140625,2699.953369140625,2699.953369140625,0,0.0,1926.87685546875,2037.095166015625,0.026747836995258425
2018-09-12,1886.6795654296875,2645.408935546875,2736.31640625,2645.408935546875,2709.044189453125,129887933,-0.020202095122247132,1924.2835205078125,2027.3700012207032,0.02619275052830753
2018-09-13,1945.030517578125,2727.2255859375,2736.31640625,2690.862548828125,2690.862548828125,138077684,0.030927855062207188,1929.470263671875,2025.7491516113282,0.02504588579788411
2018-09-14,1990.4141845703125,2790.86083984375,2790.86083984375,2727.2255859375,2754.497802734375,115639387,0.023333138777019036,1934.656982421875,2026.3974853515624,0.025608860880357583
